,phrase,label,sentiment,subjectivity,language,count
Rom,Rom,LOC,0.0,0.0,de,4
Arizona,Arizona,LOC,0.25,0.0,de,4
Afghanistan,Afghanistan,LOC,-0.35,0.0,de,4
Argentinier,Argentinier,LOC,0.0,0.0,de,4
Griechenland,Griechenland,LOC,-0.5,0.0,de,4
Amt,Amt,LOC,0.0,0.25,de,4
Brasilien,Brasilien,LOC,-0.0875,0.125,de,4
Land,Land,LOC,-0.675,0.0,de,4
Bugonia,Bugonia,LOC,-0.5,0.0,de,4
Weiße Haus,Weiße Haus,LOC,0.175,0.0,de,4
Madrid,Madrid,LOC,0.0,0.0,de,4
Influencerin,Influencerin,LOC,0.0,0.0,de,4
Bayerns,Bayerns,LOC,0.0,0.0,de,4
US-Bundesstaat,US-Bundesstaat,LOC,0.0,0.0,de,4
Selenskyj,Selenskyj,LOC,-0.25,0.0,de,4
England,England,LOC,-0.0875,0.375,de,4
Mileis,Mileis,LOC,-0.7,0.0,de,4
Royal,Royal,LOC,0.2875,0.0,de,4
Kongresswahl,Kongresswahl,LOC,-0.7,0.0,de,4
Warschau,Warschau,LOC,0.5249999999999999,0.0,de,4
Kanadier,Kanadier,LOC,0.07500000000000001,0.0,de,4
New Yorker,New Yorker,LOC,0.20416666666666666,0.20833333333333331,de,4
US-Sender,US-Sender,LOC,0.0,0.0,de,4
Belarus,Belarus,LOC,0.0,0.0,de,4
Kanada,Kanada,LOC,0.5,0.0,de,4
Amerikaner,Amerikaner,LOC,0.5249999999999999,0.0,de,4
New Yorks,New Yorks,LOC,-0.175,0.0,de,4
Tangas,Tangas,LOC,0.0,0.0,de,3
Marine Le Pen,Marine Le Pen,LOC,0.0,0.0,de,3
Brüssel,Brüssel,LOC,0.0,0.3333333333333333,de,3
Tiktok,Tiktok,LOC,0.2333333333333333,0.0,de,3
Pentagon,Pentagon,LOC,-0.5666666666666667,0.0,de,3
Franzosen,Franzosen,LOC,0.0,0.0,de,3
Apostolischen Palast,Apostolischen Palast,LOC,-0.4666666666666666,0.0,de,3
X,X,LOC,0.2333333333333333,0.0,de,3
Promis,Promis,LOC,0.0,0.0,de,3
Abgeordnetenhaus,Abgeordnetenhaus,LOC,0.0,0.0,de,3
Erde,Erde,LOC,-0.43333333333333335,0.0,de,3
Berlins,Berlins,LOC,0.0,0.0,de,3
Kaliforniens,Kaliforniens,LOC,-0.04444444444444446,0.2222222222222222,de,3
New Yorks Rathaus,New Yorks Rathaus,LOC,-0.2333333333333333,0.0,de,3
Nigeria,Nigeria,LOC,0.0,0.0,de,3
Morgen,Morgen,LOC,0.0,0.0,de,3
Büsum,Büsum,LOC,0.0,0.0,de,3
US-Israeli,US-Israeli,LOC,-0.2333333333333333,0.0,de,3
Finanzminister,Finanzminister,LOC,0.0,0.3333333333333333,de,3
FDP-Chef,FDP-Chef,LOC,0.0,0.0,de,3
Doku,Doku,LOC,0.0,0.0,de,3
Jordanien,Jordanien,LOC,0.3333333333333333,0.0,de,3
Putins,Putins,LOC,0.0,0.0,de,3
Frankfurt am Main,Frankfurt am Main,LOC,0.0,0.0,de,3
Bettwanzen,Bettwanzen,LOC,-0.3333333333333333,0.0,de,3
Israels,Israels,LOC,-0.3333333333333333,0.0,de,3
Peso,Peso,LOC,0.7999999999999999,0.0,de,3
US-Kollegen,US-Kollegen,LOC,0.0,0.0,de,3
Essen,Essen,LOC,0.45,0.0,de,3
Mainz,Mainz,LOC,0.0,0.0,de,3
Ländern,Ländern,LOC,-0.2333333333333333,0.0,de,3
Rumänien,Rumänien,LOC,0.0,0.0,de,3
Ukraine-Konflikt,Ukraine-Konflikt,LOC,0.0,0.0,de,3
Pariser,Pariser,LOC,0.2333333333333333,0.0,de,3
New Jersey,New Jersey,LOC,-0.2333333333333333,0.0,de,3
Modewoche,Modewoche,LOC,-0.10000000000000002,0.0,de,3
B…,B…,LOC,0.0,0.0,de,3
Fulda,Fulda,LOC,-0.2333333333333333,0.0,de,3
Ungarns,Ungarns,LOC,0.2333333333333333,0.0,de,3
Kasachstan,Kasachstan,LOC,0.0,0.0,de,3
Nord-,Nord-,LOC,-0.2333333333333333,0.0,de,3
Flughafen München,Flughafen München,LOC,0.0,0.0,de,3
Palästina,Palästina,LOC,0.4666666666666666,0.0,de,3
Schweden,Schweden,LOC,0.0,0.0,de,3
Epstein,Epstein,LOC,0.0,0.6666666666666666,de,3
Saudi-Arabien,Saudi-Arabien,LOC,0.0,0.0,de,3
Mexiko,Mexiko,LOC,0.6666666666666666,0.0,de,3
Helmut-Kohl-Allee,Helmut-Kohl-Allee,LOC,0.0,0.0,de,3
Malaysia,Malaysia,LOC,-0.4666666666666666,0.0,de,3
Kastanien,Kastanien,LOC,-0.5666666666666667,0.0,de,3
Slowakei,Slowakei,LOC,0.0,0.0,de,3
Arnstadt,Arnstadt,LOC,0.0,0.0,de,3
Tschechien,Tschechien,LOC,0.0,0.0,de,3
Gegner,Gegner,LOC,0.3333333333333333,0.6666666666666666,de,3
Friedensnobelpreis,Friedensnobelpreis,LOC,0.0,0.0,de,3
Veröffentlichung,Veröffentlichung,LOC,-0.6666666666666666,0.0,de,3
Gaza-Hilfsflotte,Gaza-Hilfsflotte,LOC,-0.5666666666666667,0.0,de,3
Liebes-Aus,Liebes-Aus,LOC,0.0,0.0,,3
Funkstille,Funkstille,LOC,0.0,0.0,de,2
Weißes Haus,Weißes Haus,LOC,0.0,0.0,de,2
Wirtschaftsweisen,Wirtschaftsweisen,LOC,0.0,0.0,de,2
Köln,Köln,LOC,0.0,0.0,de,2
Spandau,Spandau,LOC,-0.5,0.0,de,2
Messi,Messi,LOC,0.0,0.0,de,2
Bagger,Bagger,LOC,0.0,0.0,de,2
Österreicher,Österreicher,LOC,-0.5,0.0,de,2
Unions-Jungen,Unions-Jungen,LOC,0.0,0.0,de,2
AA-,AA-,LOC,0.35,0.0,de,2
Utah,Utah,LOC,-0.5,0.5,de,2
Luxus der A…,Luxus der A…,LOC,0.0,0.0,de,2
Brandenburger Tor,Brandenburger Tor,LOC,-0.5,0.0,de,2
Unions-Fraktionschef Spahn,Unions-Fraktionschef Spahn,LOC,0.0,0.0,de,2
Westjordanland,Westjordanland,LOC,0.0,0.0,de,2
Nordirland,Nordirland,LOC,0.35,0.0,de,2
Sparzielen,Sparzielen,LOC,0.0,0.0,de,2
Villa Borsig,Villa Borsig,LOC,0.0,0.0,de,2
Ukraine-News,Ukraine-News,LOC,0.0,0.0,de,2
Scherben,Scherben,LOC,0.0,0.0,,2
Bundesstraßen in Sachsen,Bundesstraßen in Sachsen,LOC,-0.5,0.0,de,2
US-Bürgerrechtsorganisation,US-Bürgerrechtsorganisation,LOC,0.0,0.0,de,2
Palla,Palla,LOC,0.0,0.0,de,2
Muppets,Muppets,LOC,0.0,0.0,de,2
Totoro,Totoro,LOC,0.0,0.0,de,2
Riesenschlangen,Riesenschlangen,LOC,0.0,0.0,de,2
Italiens,Italiens,LOC,-0.35,0.0,de,2
Mailand</li><li,Mailand</li><li,LOC,0.7,0.0,de,2
Nordseeküste,Nordseeküste,LOC,-0.35,0.0,de,2
d…,d…,LOC,0.0,0.0,de,2
Geisel-Freilassung,Geisel-Freilassung,LOC,0.0,0.0,de,2
Axel-Springer-Hochhauses,Axel-Springer-Hochhauses,LOC,0.0,0.0,de,2
Filmflimmern,Filmflimmern,LOC,0.0,0.0,de,2
wackele,wackele,LOC,0.0,0.0,de,2
Baby-Trump-Ballons,Baby-Trump-Ballons,LOC,0.0,1.0,de,2
Norwegen,Norwegen,LOC,0.0,0.0,de,2
Ungar,Ungar,LOC,-1.0,0.0,de,2
US-Podcast,US-Podcast,LOC,0.0,0.0,de,2
Innsbrucker,Innsbrucker,LOC,0.7,0.0,de,2
Streep,Streep,LOC,0.7,0.0,de,2
Söder,Söder,LOC,0.0,0.0,de,2
Gabbana-Show,Gabbana-Show,LOC,0.7,0.0,de,2
Frankfurt,Frankfurt,LOC,0.0,0.0,de,2
Modenschau,Modenschau,LOC,0.35,0.0,de,2
Kalifornien,Kalifornien,LOC,0.0,0.0,de,2
US-Jordanier,US-Jordanier,LOC,0.07500000000000001,0.0,de,2
Dolce,Dolce,LOC,-0.35,0.0,de,2
Palästinensische Autonomiebehörde,Palästinensische Autonomiebehörde,LOC,-0.5,0.0,de,2
Putin,Putin,LOC,0.0,0.0,de,2
Thüringens,Thüringens,LOC,-1.0,0.0,de,2
Thüringer AfD-Fraktion,Thüringer AfD-Fraktion,LOC,0.0,0.0,de,2
Haushaltsdebatte,Haushaltsdebatte,LOC,0.0,0.0,de,2
Ibiza,Ibiza,LOC,0.35,0.0,de,2
Südamerikas,Südamerikas,LOC,0.7,0.0,de,2
Berlin-Wedding,Berlin-Wedding,LOC,0.0,0.0,de,2
UFC-Superstar,UFC-Superstar,LOC,0.0,0.0,de,2
Staates Israel,Staates Israel,LOC,0.5,0.0,de,2
jüdischen Staat,jüdischen Staat,LOC,-0.25,0.0,de,2
Kopfschütteln,Kopfschütteln,LOC,-1.0,0.0,de,2
Geschichtsbücher,Geschichtsbücher,LOC,-0.5,0.0,de,2
LGBTQ-Teilnehmer,LGBTQ-Teilnehmer,LOC,0.0,0.0,de,2
Stadt Pokrowsk,Stadt Pokrowsk,LOC,-0.7,0.0,de,2
Frauke Brosius-Gersdorf,Frauke Brosius-Gersdorf,LOC,-0.5,0.0,de,2
Bukarest,Bukarest,LOC,0.0,0.0,de,2
Bürgergeld,Bürgergeld,LOC,0.35,0.0,de,2
Materialwissenschafter,Materialwissenschafter,LOC,0.0,0.0,de,2
Polit-Beben,Polit-Beben,LOC,0.0,0.0,de,2
Schleswig-Holstein,Schleswig-Holstein,LOC,0.0,0.0,de,2
Lidokino,Lidokino,LOC,0.0,0.0,de,2
Häme,Häme,LOC,0.0,0.0,de,2
Partnersuche,Partnersuche,LOC,0.0,0.0,de,2
Mamdani,Mamdani,LOC,-0.35,0.0,de,2
Grokipedia,Grokipedia,LOC,0.0,0.0,de,2
Pentagon-Angaben,Pentagon-Angaben,LOC,-0.35,0.0,de,2
Le Pen,Le Pen,LOC,0.0,0.0,de,2
Maison Margiela,Maison Margiela,LOC,0.0,0.0,de,2
Erdogan,Erdogan,LOC,0.0,0.0,de,2
Notbremse,Notbremse,LOC,-0.7,0.0,de,2
Great Ormond Street Hospital,Great Ormond Street Hospital,LOC,0.175,0.25,de,2
Amerika,Amerika,LOC,0.0,0.0,de,2
Trumps,Trumps,LOC,0.0,0.0,de,2
Döneressen,Döneressen,LOC,-0.35,0.0,de,2
Mexikaner,Mexikaner,LOC,0.0,0.0,de,2
Syrern,Syrern,LOC,0.0,0.0,de,2
Leserbriefen,Leserbriefen,LOC,0.0,0.0,de,2
europäischen Staaten,europäischen Staaten,LOC,0.35,0.0,de,2
Brite,Brite,LOC,0.0,0.0,de,2
Quantenmechanik,Quantenmechanik,LOC,0.7,0.0,de,2
Nato-Treffen,Nato-Treffen,LOC,0.0,0.0,de,2
Flugmodus</li><li,Flugmodus</li><li,LOC,0.0,0.0,de,2
Frankreichs Regierung,Frankreichs Regierung,LOC,0.0,0.0,de,2
Prinzen,Prinzen,LOC,0.85,0.0,de,2
Sachsen,Sachsen,LOC,-0.5,0.0,de,2
US-Kollegin,US-Kollegin,LOC,0.0,0.0,de,2
Tickets,Tickets,LOC,0.0,0.0,de,2
b…,b…,LOC,0.0,0.0,de,2
Mekka,Mekka,LOC,0.5,0.0,de,2
Bad Elster,Bad Elster,LOC,0.0,0.0,de,2
Spott,Spott,LOC,0.0,0.0,de,2
Minneapolis,Minneapolis,LOC,-0.7833333333333333,0.16666666666666666,de,2
Elysee-Palast,Elysee-Palast,LOC,1.0,0.0,de,2
Instagram,Instagram,LOC,0.0,0.0,de,2
Wahlkreisen,Wahlkreisen,LOC,-0.35,0.0,de,2
Reaktion Israels,Reaktion Israels,LOC,0.0,0.0,de,2
Hanoi,Hanoi,LOC,0.0,0.0,de,2
Kreml-Chef,Kreml-Chef,LOC,0.0,0.0,de,2
Audienz,Audienz,LOC,0.0,0.0,de,2
Limburg,Limburg,LOC,0.5,0.0,de,2
Leyen,Leyen,LOC,0.0,0.0,de,2
Negev-Wüste,Negev-Wüste,LOC,0.0,0.0,de,2
Kraft,Kraft,LOC,0.35,0.0,de,2
Gewahrsam,Gewahrsam,LOC,0.0,0.0,de,2
Iran,Iran,LOC,0.0,0.0,de,2
Grammy-Verleihung,Grammy-Verleihung,LOC,0.0,0.0,de,2
Martha-Ndumbe-Platz,Martha-Ndumbe-Platz,LOC,0.0,0.0,de,2
Hause,Hause,LOC,-0.35,0.0,de,2
Vorschau,Vorschau,LOC,0.0,0.0,de,2
Deutschlands,Deutschlands,LOC,0.0,0.0,de,2
Jerusalem,Jerusalem,LOC,0.5,0.0,de,2
Zürich,Zürich,LOC,-0.35,0.0,de,2
Innern,Innern,LOC,0.0,0.0,de,2
Oppositionspolitiker,Oppositionspolitiker,LOC,0.35,0.0,de,2
Bundesgesundheitsministers Lauterbach,Bundesgesundheitsministers Lauterbach,LOC,-0.35,0.0,de,2
J.D.,J.D.,LOC,0.0,0.0,de,2
Brandenburg,Brandenburg,LOC,0.0,0.0,de,2
Spahn,Spahn,LOC,-0.35,0.0,de,2
Nordkorea,Nordkorea,LOC,0.5,0.0,de,2
Konzert-Tournee,Konzert-Tournee,LOC,0.0,0.0,de,2
Wassermangel,Wassermangel,LOC,0.0,0.0,de,2
Logistik,Logistik,LOC,-0.5249999999999999,0.25,de,2
Monaten,Monaten,LOC,0.0,0.0,de,2
Sharm al-Sheikh,Sharm al-Sheikh,LOC,0.0,0.0,de,2
Corona-Pandemie,Corona-Pandemie,LOC,0.0,0.0,de,2
Weißen Haus</li><li,Weißen Haus</li><li,LOC,0.0,0.0,de,2
Emotionen,Emotionen,LOC,0.7,0.0,de,2
Monumental-Stadion,Monumental-Stadion,LOC,0.0,0.0,de,2
Xi,Xi,LOC,0.7,0.0,de,2
Völklingen,Völklingen,LOC,-0.5,0.0,de,2
AfD-Fraktionsvize,AfD-Fraktionsvize,LOC,0.0,0.0,de,2
Macron-Reformagenda,Macron-Reformagenda,LOC,0.0,0.0,de,1
Kanye West,Kanye West,LOC,0.0,0.0,de,1
kalifornischen Küste,kalifornischen Küste,LOC,1.0,0.0,de,1
Pöseldorf,Pöseldorf,LOC,1.0,0.0,de,1
Konzentrationslager Ravensbrück,Konzentrationslager Ravensbrück,LOC,0.0,0.0,de,1
Bezirksamt Mitte,Bezirksamt Mitte,LOC,0.0,0.0,de,1
Ga…,Ga…,LOC,0.0,0.0,de,1
Nato-Ländern,Nato-Ländern,LOC,0.0,1.0,de,1
Mittwoch,Mittwoch,LOC,0.0,0.0,de,1
Mallorca,Mallorca,LOC,0.0,0.0,de,1
Royals,Royals,LOC,0.0,0.0,de,1
eini­­gen,eini­­gen,LOC,0.0,0.0,de,1
Rheins,Rheins,LOC,0.0,0.0,de,1
Lecornu,Lecornu,LOC,0.0,0.0,de,1
Niedersachsen,Niedersachsen,LOC,-0.7,0.0,de,1
Ausweg,Ausweg,LOC,-1.0,0.0,de,1
Beckhams urlauben,Beckhams urlauben,LOC,0.0,0.0,de,1
Parteispitzen,Parteispitzen,LOC,-0.7,0.0,de,1
Weiße Haus kritisie…,Weiße Haus kritisie…,LOC,0.0,0.0,de,1
Estland,Estland,LOC,0.0,0.0,de,1
Komeito,Komeito,LOC,-0.7,0.0,de,1
norwegi…,norwegi…,LOC,1.0,0.0,de,1
Brü,Brü,LOC,0.7,0.0,de,1
Malle,Malle,LOC,0.0,0.0,de,1
Rheuma,Rheuma,LOC,0.0,0.0,de,1
Literaturnobelpreis,Literaturnobelpreis,LOC,0.0,0.0,de,1
Koalitionsausschusses am Mittwochabend,Koalitionsausschusses am Mittwochabend,LOC,-0.7,0.0,de,1
Favoriten,Favoriten,LOC,1.0,0.0,de,1
Technologieoffenheit,Technologieoffenheit,LOC,0.0,0.0,de,1
Rhein,Rhein,LOC,0.0,0.0,de,1
Verbrennerverbot,Verbrennerverbot,LOC,0.0,0.0,de,1
Harpers,Harpers,LOC,0.0,0.0,de,1
französi…,französi…,LOC,0.0,0.0,de,1
US-Designer,US-Designer,LOC,0.0,0.0,de,1
Westzipfel Mallorcas,Westzipfel Mallorcas,LOC,0.0,0.0,de,1
Schlepptau,Schlepptau,LOC,0.9,0.0,de,1
Déjà-Lecornu,Déjà-Lecornu,LOC,0.0,0.0,de,1
Wales,Wales,LOC,0.0,0.0,de,1
Frieden,Frieden,LOC,1.0,0.0,de,1
Spitzenpersonal,Spitzenpersonal,LOC,0.0,0.0,de,1
Hamas-Führern,Hamas-Führern,LOC,0.7,0.0,de,1
US-Vertretern,US-Vertretern,LOC,0.7,0.0,de,1
Gaza-Abkommen,Gaza-Abkommen,LOC,0.0,0.0,de,1
Yacht-Liebeleien,Yacht-Liebeleien,LOC,0.0,0.0,de,1
Alfred-Nobel-Gedächtnispreis,Alfred-Nobel-Gedächtnispreis,LOC,0.0,0.0,de,1
Mokyrs,Mokyrs,LOC,0.0,0.0,de,1
US-Sängerin,US-Sängerin,LOC,0.7,0.0,de,1
Großen,Großen,LOC,1.0,0.0,de,1
Oval Office,Oval Office,LOC,0.3333333333333333,0.0,de,1
Hofpresse im Weißen Haus,Hofpresse im Weißen Haus,LOC,0.7,0.0,de,1
Berlin-Spandau,Berlin-Spandau,LOC,0.0,0.0,de,1
Wissenschaftler-Trio,Wissenschaftler-Trio,LOC,1.0,0.0,de,1
Establishment der Finanzmetropole,Establishment der Finanzmetropole,LOC,0.0,0.0,de,1
Nobelkomitee,Nobelkomitee,LOC,1.0,0.0,de,1
Nobelpreis-Reigen,Nobelpreis-Reigen,LOC,0.0,0.0,de,1
Fernsehsendern,Fernsehsendern,LOC,0.0,0.0,de,1
Abbas,Abbas,LOC,1.0,0.0,de,1
Luft,Luft,LOC,0.7,0.0,de,1
Montana,Montana,LOC,0.0,0.0,de,1
Tel Aviv Bahn,Tel Aviv Bahn,LOC,0.0,0.0,de,1
Tel Aviv,Tel Aviv,LOC,0.0,0.0,de,1
Murmeltier,Murmeltier,LOC,0.7,0.0,de,1
Theater Rudolstadt,Theater Rudolstadt,LOC,0.0,0.0,de,1
Vance,Vance,LOC,0.0,0.0,de,1
Schumpeters,Schumpeters,LOC,0.0,0.0,de,1
Amerikas,Amerikas,LOC,0.0,0.0,de,1
Flugzeugscheibe,Flugzeugscheibe,LOC,0.0,0.0,de,1
Aufruhr,Aufruhr,LOC,0.0,0.0,de,1
Grünen-Politikerin,Grünen-Politikerin,LOC,0.0,1.0,de,1
Sportsender Dyn,Sportsender Dyn,LOC,-0.35,0.5,de,1
Pokrowsk,Pokrowsk,LOC,0.0,0.0,de,1
Landgericht,Landgericht,LOC,0.0,0.0,de,1
Krim,Krim,LOC,0.0,0.0,de,1
Mi…,Mi…,LOC,0.0,0.0,de,1
Entsetzen,Entsetzen,LOC,-1.0,0.0,de,1
Ostsee,Ostsee,LOC,0.0,0.0,de,1
Großmufti,Großmufti,LOC,0.7,0.0,de,1
Bauernmarkt,Bauernmarkt,LOC,0.0,0.0,de,1
Gewächshäusern,Gewächshäusern,LOC,0.0,0.0,de,1
Krise de…,Krise de…,LOC,0.0,0.0,de,1
Satire-Drama,Satire-Drama,LOC,0.0,0.0,de,1
Geschlossenen,Geschlossenen,LOC,0.0,0.0,de,1
No Hit Wonder,No Hit Wonder,LOC,-1.0,0.0,de,1
Anker,Anker,LOC,0.0,0.0,de,1
Yokosuka,Yokosuka,LOC,0.0,0.0,de,1
Habachtstellung,Habachtstellung,LOC,0.0,0.0,de,1
Schockstarre,Schockstarre,LOC,-0.7,0.0,de,1
Mileis Reformkurs,Mileis Reformkurs,LOC,0.0,0.0,de,1
Party-Outfit,Party-Outfit,LOC,-0.85,0.0,de,1
Rückenwind,Rückenwind,LOC,0.0,0.0,de,1
Präsidentenpartei,Präsidentenpartei,LOC,0.0,0.0,de,1
Erfolgsspur,Erfolgsspur,LOC,0.7,0.0,de,1
Argentiniern,Argentiniern,LOC,-0.5,0.5,de,1
Clan-Einfluss,Clan-Einfluss,LOC,0.0,0.0,de,1
Aluhut-Trägern,Aluhut-Trägern,LOC,0.0,0.0,de,1
Speyer,Speyer,LOC,0.0,0.0,de,1
Respekts,Respekts,LOC,0.0,0.0,de,1
Adenauerpark,Adenauerpark,LOC,0.0,0.0,de,1
Fußball-Superstar,Fußball-Superstar,LOC,0.0,0.0,de,1
Ruhestätte ge…,Ruhestätte ge…,LOC,0.7,0.0,de,1
Silicon Valley,Silicon Valley,LOC,0.0,0.0,de,1
Provinzstädtchen,Provinzstädtchen,LOC,0.0,0.0,de,1
Bio-Lebensmitteln,Bio-Lebensmitteln,LOC,0.5,0.5,de,1
"Erfolgspodcast ""Kaulitz Hills","Erfolgspodcast ""Kaulitz Hills",LOC,0.0,0.0,de,1
Nationale Diätgebäude,Nationale Diätgebäude,LOC,0.0,0.0,de,1
Ostküstenmetropole gewä…,Ostküstenmetropole gewä…,LOC,0.0,0.0,de,1
New York Prognosen,New York Prognosen,LOC,0.0,0.0,de,1
Millionenmetropole,Millionenmetropole,LOC,-0.7,0.0,de,1
New Jersey fahr,New Jersey fahr,LOC,0.0,0.0,de,1
Bürgerdialog,Bürgerdialog,LOC,0.0,0.0,de,1
Bad Sulza,Bad Sulza,LOC,-1.0,0.0,de,1
Feindbildern,Feindbildern,LOC,0.7,0.0,de,1
