domain,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
www.stern.de,-0.0059928552798271095,0.2877569483390755,0.039046873835606226,0.1151400616495664,426.0
www.focus.de,-0.025264327686202688,0.24623986687688423,0.06798019688644688,0.12576145400598324,208.0
www.n-tv.de,0.057863021751910625,0.23081640675317727,0.03357898715041572,0.0941567484955911,189.0
www.welt.de,0.05294122694122694,0.235373045147283,0.04258408408408408,0.08710463234480115,185.0
www.faz.net,0.004531111985657441,0.1882033381010446,0.04433670033670034,0.10193818663038527,165.0
www.bild.de,0.035359477124183004,0.23995270360798476,0.024192602967112776,0.06854810684085122,153.0
www.sueddeutsche.de,0.0798109143942477,0.29654427019097307,0.03632663632663633,0.0996486499343298,117.0
www.morgenpost.de,0.03921016483516485,0.20549472589075932,0.01831883394383394,0.05147043647731389,104.0
www.tagesspiegel.de,0.004767370676461585,0.24258045230320183,0.03166185666185667,0.08443049763699144,99.0
www.zeit.de,-0.017052331349206345,0.16517302311329377,0.007552083333333334,0.03701347401652443,96.0
www.brigitte.de,0.05124201195629767,0.29482828503207836,0.021645021645021648,0.09944737940921429,77.0
www.nzz.ch,-0.001413940997274332,0.18164280964478113,0.03223304473304473,0.0615085783358748,66.0
www.handelsblatt.com,0.003548850574712646,0.17664767085511962,0.0365353037766831,0.0866071932828924,58.0
www.diepresse.com,0.03474945533769063,0.24722921917920818,0.03179271708683473,0.09941988596598869,51.0
taz.de,0.01680307539682541,0.2656961471849527,0.041666666666666664,0.11659065406222409,48.0
www.dw.com,0.02658730158730157,0.17680511117618608,0.022777777777777775,0.06234572602557629,40.0
orf.at,-0.012301587301587306,0.23886869608270977,0.051388888888888894,0.10691377626646414,36.0
www.wiwo.de,0.04493824802648332,0.1956630854232965,0.05894130379424496,0.08471537471851348,34.0
www.kino.de,-0.02619047619047619,0.19275120179560695,0.04637188208616781,0.0908751200382201,21.0
www.freitag.de,0.06590277777777778,0.21841415629098004,0.018650793650793654,0.05145767668996984,18.0
de.catholicnewsagency.com,0.07791666666666665,0.2161073978544173,0.0,0.0,16.0
www.transfermarkt.de,0.22844444444444445,0.32206148152735975,0.0,0.0,15.0
www.dwdl.de,0.15692307692307692,0.23830501594968712,0.07435897435897436,0.13871356455463535,13.0
t3n.de,-0.07702380952380952,0.18388226930423357,0.03809523809523809,0.0656383273909058,10.0
www.jungewelt.de,0.20187500000000003,0.3497850105013486,0.0,0.0,8.0
www.telepolis.de,0.10929705215419497,0.21888591257540513,0.0,0.0,7.0
www.horizont.net,-0.019591836734693873,0.17212105035897377,0.05952380952380952,0.10446386175466812,7.0
www.tagesschau.de,-0.010357142857142855,0.13470978505838463,0.03571428571428571,0.09449111825230681,7.0
www.pcgames.de,0.24333333333333332,0.17999074050257882,0.020833333333333332,0.05103103630798288,6.0
www.kicker.de,0.23555555555555555,0.1625719214059723,0.027777777777777776,0.06804138174397717,6.0
www.der-postillon.com,-0.06770833333333334,0.5878631167044599,0.020833333333333332,0.041666666666666664,4.0
www.perlentaucher.de,-0.13035714285714284,0.3234531477285546,0.0,0.0,4.0
www.computerwoche.de,0.040833333333333326,0.26902989301067143,0.08333333333333333,0.14433756729740646,3.0
bildblog.de,0.06238095238095238,0.21170027586831597,0.0,0.0,3.0
sport.orf.at,0.42063492063492064,0.4167233521531771,0.05555555555555555,0.09622504486493763,3.0
www.golem.de,0.0030753968253968214,0.08339938567060501,0.041666666666666664,0.07216878364870323,3.0
oe3.orf.at,0.05833333333333333,0.10103629710818451,0.0,0.0,3.0
feed.laut.de,-0.013131313131313133,0.14740900707141,0.0,0.0,3.0
www.wissenschaft.de,0.11499999999999999,0.5161879502661797,0.0,0.0,2.0
www.teltarif.de,0.06833333333333333,0.06835365551469959,0.19666666666666666,0.042426406871192854,2.0
www.kino-zeit.de,0.0,0.0,0.0,0.0,2.0
11freunde.de,0.31999999999999995,0.028284271247461867,0.05,0.07071067811865477,2.0
futurezone.at,0.0333333333333333,0.6128258770283411,0.0,0.0,2.0
www.computerbase.de,-0.24,0.0565685424949238,0.0,0.0,2.0
www.iphone-ticker.de,0.1333333333333333,0.4714045207910317,0.1,0.14142135623730953,2.0
www.kalenderblatt.de,0.0,1.0,0.0,1.0,1.0
stadt-bremerhaven.de,0.0,1.0,0.0,1.0,1.0
de.wordpress.org,0.0,1.0,0.0,1.0,1.0
delitodeopiniao.blogs.sapo.pt,0.0,1.0,0.0,1.0,1.0
netzpolitik.org,0.0,1.0,0.0,1.0,1.0
noe.orf.at,0.0,1.0,0.0,1.0,1.0
omr.podigee.io,0.0,1.0,0.0,1.0,1.0
salzburg.orf.at,0.0,1.0,0.0,1.0,1.0
science.orf.at,0.0,1.0,0.0,1.0,1.0
www.politico.com,0.0,1.0,0.0,1.0,1.0
sz-magazin.sueddeutsche.de,0.0,1.0,0.0,1.0,1.0
tirol.orf.at,0.0,1.0,0.0,1.0,1.0
www.br.de,0.0,1.0,0.0,1.0,1.0
www.capital.de,0.0,1.0,0.0,1.0,1.0
www.cio.de,0.0,1.0,0.0,1.0,1.0
www.musik-heute.de,0.0,1.0,0.0,1.0,1.0
www.mmo-champion.com,0.0,1.0,0.0,1.0,1.0
www.macerkopf.de,0.0,1.0,0.0,1.0,1.0
www.lobbycontrol.de,0.0,1.0,0.0,1.0,1.0
www.fitforfun.de,0.0,1.0,0.0,1.0,1.0
